step,price,action,action_name,reward,balance,position,entry_price,sl,tp,log_prob,value_estimate
89,4594.0,1,BUY_OR_CLOSE_SELL,24.174690682213097,1257.5112247928657,0,0.0,0.0,0.0,-0.6497951745986938,-0.0006248429417610168
90,4588.0,1,BUY_OR_CLOSE_SELL,-0.012,1257.0112247928657,1,5023.559536454572,4973.323941090026,5124.030727183663,-0.6411183476448059,0.0012792572379112244
91,4620.83,1,BUY_OR_CLOSE_SELL,0.13651782670820556,1257.0112247928657,1,5023.559536454572,4973.323941090026,5124.030727183663,-0.631833553314209,0.0028044749051332474
92,4614.91,1,BUY_OR_CLOSE_SELL,-13.077112247928627,1243.936112544937,0,0.0,0.0,0.0,-0.6384400725364685,0.0015050265938043594
93,4595.1,1,BUY_OR_CLOSE_SELL,-0.012,1243.436112544937,1,5043.223318089315,4992.791084908422,5144.0877844511015,-0.6259843707084656,0.004526825621724129
94,4671.02,1,BUY_OR_CLOSE_SELL,-12.941361125449454,1230.4967514194875,0,0.0,0.0,0.0,-0.6199371814727783,0.005826691165566444
95,4763.49,1,BUY_OR_CLOSE_SELL,-0.012,1229.9967514194875,1,4877.823451325784,4829.045216812526,4975.379920352299,-0.6114909648895264,0.008132198825478554
96,4836.67,1,BUY_OR_CLOSE_SELL,24.107935028389708,1254.106686447877,0,0.0,0.0,0.0,-0.6112179160118103,0.00882778875529766
97,4936.75,1,BUY_OR_CLOSE_SELL,-0.012,1253.606686447877,1,4999.431969512012,4949.437649816892,5099.420608902253,-0.6136983633041382,0.009101081639528275
98,4982.91,1,BUY_OR_CLOSE_SELL,24.58013372895765,1278.1888201768347,0,0.0,0.0,0.0,-0.6076013445854187,0.01011972688138485
99,5015.34,1,BUY_OR_CLOSE_SELL,-0.012,1277.6888201768347,1,5231.642244793471,5179.325822345536,5336.27508968934,-0.5933261513710022,0.012640401721000671
100,5189.62,1,BUY_OR_CLOSE_SELL,-13.283888201768447,1264.4069319750663,0,0.0,0.0,0.0,-0.5894603133201599,0.013189155608415604
101,5400.25,1,BUY_OR_CLOSE_SELL,-0.012,1263.9069319750663,1,5171.22484238433,5119.512593960487,5274.649339232017,-0.5804422497749329,0.015094231814146042
102,5395.88,1,BUY_OR_CLOSE_SELL,0.03694390718283522,1263.9069319750663,1,5171.22484238433,5119.512593960487,5274.649339232017,-0.5868538618087769,0.013878047466278076
103,4865.35,1,BUY_OR_CLOSE_SELL,24.7861386395014,1288.6950706145676,0,0.0,0.0,0.0,-0.5821806788444519,0.014401815831661224
104,4666.27,1,BUY_OR_CLOSE_SELL,-0.012,1288.1950706145676,1,5327.475273829228,5274.200521090936,5434.024779305812,-0.5705261826515198,0.016796234995126724
105,4939.33,1,BUY_OR_CLOSE_SELL,-13.388950706145751,1274.8081199084218,0,0.0,0.0,0.0,-0.5652438402175903,0.01777643710374832
106,4963.6,1,BUY_OR_CLOSE_SELL,-0.012,1274.3081199084218,1,5136.06707009298,5084.706399392051,5238.78841149484,-0.5598211288452148,0.0191655270755291
107,4770.95,1,BUY_OR_CLOSE_SELL,-13.25008119908412,1261.0600387093377,0,0.0,0.0,0.0,-0.5610549449920654,0.01941629871726036
108,4961.15,1,BUY_OR_CLOSE_SELL,-0.012,1260.5600387093377,1,5171.211688991757,5119.4995721018395,5274.635922771592,-0.5682358741760254,0.01935480907559395
109,5065.55,1,BUY_OR_CLOSE_SELL,-0.07937325672398389,1260.5600387093377,1,5171.211688991757,5119.4995721018395,5274.635922771592,-0.570694625377655,0.019777514040470123
110,5023.47,1,BUY_OR_CLOSE_SELL,0.05074722614257274,1260.5600387093377,1,5171.211688991757,5119.4995721018395,5274.635922771592,-0.587216317653656,0.01823764108121395
111,5078.96,1,BUY_OR_CLOSE_SELL,0.012065960028604477,1260.5600387093377,1,5171.211688991757,5119.4995721018395,5274.635922771592,-0.5967462062835693,0.017675943672657013
112,4920.32,1,BUY_OR_CLOSE_SELL,-13.112600387093368,1247.4494383222443,0,0.0,0.0,0.0,-0.6103598475456238,0.016528625041246414
113,5043.11,1,BUY_OR_CLOSE_SELL,-0.012,1246.9494383222443,1,5019.360400765047,4969.166796757397,5119.747608780349,-0.6295432448387146,0.016381757333874702
114,4992.37,1,BUY_OR_CLOSE_SELL,-0.034296095690514776,1246.9494383222443,1,5019.360400765047,4969.166796757397,5119.747608780349,-0.6403405666351318,0.017099328339099884
115,4877.7,1,BUY_OR_CLOSE_SELL,-0.03542615409683165,1246.9494383222443,1,5019.360400765047,4969.166796757397,5119.747608780349,-0.6473516225814819,0.016871104016900063
116,4979.45,1,BUY_OR_CLOSE_SELL,-12.976494383222505,1233.9749439390218,0,0.0,0.0,0.0,-0.6722882986068726,0.01439269632101059
117,4999.35,1,BUY_OR_CLOSE_SELL,-0.012,1233.4749439390218,1,4651.835068020929,4605.316717340719,4744.871769381348,-0.6818777322769165,0.016822777688503265
118,5104.34,1,BUY_OR_CLOSE_SELL,-12.841749439390288,1220.6351944996316,0,0.0,0.0,0.0,-0.7191651463508606,0.014111369848251343
119,5231.55,1,BUY_OR_CLOSE_SELL,-0.012,1220.1351944996316,1,4407.726105483981,4363.648844429141,4495.88062759366,-0.7356674671173096,0.015819059684872627
120,5148.18,1,BUY_OR_CLOSE_SELL,0.1823490130636511,1220.1351944996316,1,4407.726105483981,4363.648844429141,4495.88062759366,-0.7735334038734436,0.012112468481063843
121,5171.16,1,BUY_OR_CLOSE_SELL,23.910703889992575,1244.0478983896242,0,0.0,0.0,0.0,-0.7992253303527832,0.009756332263350487
122,5187.26,1,BUY_OR_CLOSE_SELL,-0.012,1243.5478983896242,1,4380.122360145056,4336.3211365436055,4467.724807347957,-0.8319521546363831,0.008937865495681763
123,5277.9,1,BUY_OR_CLOSE_SELL,24.37895796779251,1267.9288563574166,0,0.0,0.0,0.0,-0.8529055714607239,0.008761893957853317
124,5327.42,1,BUY_OR_CLOSE_SELL,-0.012,1267.4288563574166,1,4511.3400999462065,4466.226698946744,4601.566901945131,-0.8647962808609009,0.010984674096107483
125,5087.47,1,BUY_OR_CLOSE_SELL,24.856577127148356,1292.287433484565,0,0.0,0.0,0.0,-0.8970208168029785,0.0073607973754405975
126,5135.92,1,BUY_OR_CLOSE_SELL,-0.012,1291.787433484565,1,4758.8745610435435,4711.285815433108,4854.052052264415,-0.902207612991333,0.009685557335615158
127,5077.39,1,BUY_OR_CLOSE_SELL,-13.424874334845692,1278.3645591497193,0,0.0,0.0,0.0,-0.9315412044525146,0.006147122010588646
128,5171.12,1,BUY_OR_CLOSE_SELL,-0.012,1277.8645591497193,1,4676.482652375941,4629.717825852182,4770.01230542346,-0.9380213618278503,0.0076702311635017395
129,5139.56,1,BUY_OR_CLOSE_SELL,-0.0722818089985713,1277.8645591497193,1,4676.482652375941,4629.717825852182,4770.01230542346,-0.9725509881973267,0.002429753541946411
130,5192.94,1,BUY_OR_CLOSE_SELL,0.07844863703183687,1277.8645591497193,1,4676.482652375941,4629.717825852182,4770.01230542346,-0.9907044172286987,-0.0006278418004512787
131,5177.07,0,HOLD,0.11685539149121586,1277.8645591497193,1,4676.482652375941,4629.717825852182,4770.01230542346,-0.9905605912208557,-0.0073003023862838745
132,5080.07,0,HOLD,0.244380259522272,1277.8645591497193,1,4676.482652375941,4629.717825852182,4770.01230542346,-0.9852371215820312,-0.01007474958896637
133,5019.25,0,HOLD,0.19559680073665095,1277.8645591497193,1,4676.482652375941,4629.717825852182,4770.01230542346,-0.978127121925354,-0.01557166501879692
134,5006.43,0,HOLD,0.17811125590298166,1277.8645591497193,1,4676.482652375941,4629.717825852182,4770.01230542346,-0.9749974608421326,-0.018629178404808044
135,5006.0,0,HOLD,25.0672911829944,1302.9318503327138,0,0.0,0.0,0.0,-0.9721270203590393,-0.02149549126625061
136,4818.81,0,HOLD,0.0,1302.9318503327138,0,0.0,0.0,0.0,-0.9699571132659912,-0.02394264191389084
137,4651.73,0,HOLD,0.0,1302.9318503327138,0,0.0,0.0,0.0,-0.9713484048843384,-0.020687885582447052
138,4491.15,0,HOLD,0.0,1302.9318503327138,0,0.0,0.0,0.0,-0.9714828133583069,-0.018928352743387222
139,4407.62,0,HOLD,0.0,1302.9318503327138,0,0.0,0.0,0.0,-0.9733594059944153,-0.01400197297334671
140,4474.44,0,HOLD,0.0,1302.9318503327138,0,0.0,0.0,0.0,-0.9719956517219543,-0.011816143989562988
141,4506.55,0,HOLD,0.0,1302.9318503327138,0,0.0,0.0,0.0,-0.9743049144744873,-0.006411939859390259
142,4380.03,0,HOLD,0.0,1302.9318503327138,0,0.0,0.0,0.0,-0.9765068888664246,-0.001025620847940445
143,4492.99,0,HOLD,0.0,1302.9318503327138,0,0.0,0.0,0.0,-0.9784443378448486,0.004068367183208466
144,4511.25,0,HOLD,0.0,1302.9318503327138,0,0.0,0.0,0.0,-0.9795536994934082,0.00937936082482338
145,4672.01,0,HOLD,0.0,1302.9318503327138,0,0.0,0.0,0.0,-0.9785972833633423,0.011896159499883652
146,4758.76,0,HOLD,0.0,1302.9318503327138,0,0.0,0.0,0.0,-0.9815685749053955,0.018635816872119904
147,4676.42,0,HOLD,0.0,1302.9318503327138,0,0.0,0.0,0.0,-0.9884941577911377,0.021748341619968414
148,4676.42,0,HOLD,0.0,1302.9318503327138,0,0.0,0.0,0.0,-1.0007754564285278,0.02327439747750759
