step,price,action,action_name,reward,balance,position,entry_price,sl,tp,log_prob,value_estimate
37,4024.47,1,BUY_OR_CLOSE_SELL,0.06645240408777577,1074.429121455504,1,4131.20914488656,4089.897053437695,4213.833327784291,-0.027059435844421387,-0.4704989790916443
38,4002.28,1,BUY_OR_CLOSE_SELL,20.996582429109992,1095.427703884614,0,0.0,0.0,0.0,-0.0265347957611084,-0.5109224319458008
39,4001.67,1,BUY_OR_CLOSE_SELL,-0.012,1094.927703884614,1,4232.812656454014,4190.484529889474,4317.4689095830945,-0.0315556526184082,-0.4579916000366211
40,3932.05,1,BUY_OR_CLOSE_SELL,-0.0661421378640663,1094.927703884614,1,4232.812656454014,4190.484529889474,4317.4689095830945,-0.026621341705322266,-0.46800655126571655
41,3982.62,1,BUY_OR_CLOSE_SELL,-0.07110406006703952,1094.927703884614,1,4232.812656454014,4190.484529889474,4317.4689095830945,-0.026927471160888672,-0.48907896876335144
42,3977.87,1,BUY_OR_CLOSE_SELL,-0.06478346870758454,1094.927703884614,1,4232.812656454014,4190.484529889474,4317.4689095830945,-0.027245640754699707,-0.5057370662689209
43,3999.72,1,BUY_OR_CLOSE_SELL,-0.09468530531364049,1094.927703884614,1,4232.812656454014,4190.484529889474,4317.4689095830945,-0.027791261672973633,-0.5115034580230713
44,4115.9,1,BUY_OR_CLOSE_SELL,-11.456277038846121,1083.4734268457678,0,0.0,0.0,0.0,-0.02847456932067871,-0.5175485610961914
45,4126.68,1,BUY_OR_CLOSE_SELL,-0.012,1082.9734268457678,1,4209.592506366716,4167.496581303049,4293.78435649405,-0.033966064453125,-0.46140673756599426
46,4198.73,1,BUY_OR_CLOSE_SELL,0.046555015157180774,1082.9734268457678,1,4209.592506366716,4167.496581303049,4293.78435649405,-0.029058456420898438,-0.4607362151145935
47,4171.46,1,BUY_OR_CLOSE_SELL,0.18751824344106677,1082.9734268457678,1,4209.592506366716,4167.496581303049,4293.78435649405,-0.028840303421020508,-0.48031699657440186
48,4079.58,1,BUY_OR_CLOSE_SELL,21.167468536915266,1104.142895382683,0,0.0,0.0,0.0,-0.029307842254638672,-0.5105259418487549
49,4044.61,1,BUY_OR_CLOSE_SELL,-0.012,1103.642895382683,1,4302.751358932117,4259.723845342795,4388.806386110759,-0.03598916530609131,-0.4766755700111389
50,4067.88,1,BUY_OR_CLOSE_SELL,0.00034862877587594956,1103.642895382683,1,4302.751358932117,4259.723845342795,4388.806386110759,-0.02979755401611328,-0.5098841190338135
51,4081.66,1,BUY_OR_CLOSE_SELL,0.09597755191606443,1103.642895382683,1,4302.751358932117,4259.723845342795,4388.806386110759,-0.029263615608215332,-0.5470704436302185
52,4077.5,1,BUY_OR_CLOSE_SELL,0.07386932321905587,1103.642895382683,1,4302.751358932117,4259.723845342795,4388.806386110759,-0.029529333114624023,-0.5679529309272766
53,4065.9,1,BUY_OR_CLOSE_SELL,0.08965079843793052,1103.642895382683,1,4302.751358932117,4259.723845342795,4388.806386110759,-0.029668092727661133,-0.5860069990158081
54,4139.7,1,BUY_OR_CLOSE_SELL,21.580857907653673,1125.2257532903368,0,0.0,0.0,0.0,-0.030216693878173828,-0.6029056310653687
55,4131.15,1,BUY_OR_CLOSE_SELL,-0.012,1124.7257532903368,1,4488.947541887801,4444.058066468923,4578.726492725557,-0.03950345516204834,-0.5089985132217407
56,4164.59,1,BUY_OR_CLOSE_SELL,-0.025530378252982378,1124.7257532903368,1,4488.947541887801,4444.058066468923,4578.726492725557,-0.0322873592376709,-0.5481430292129517
57,4157.57,1,BUY_OR_CLOSE_SELL,0.013853478880985948,1124.7257532903368,1,4488.947541887801,4444.058066468923,4578.726492725557,-0.032152652740478516,-0.5574657320976257
58,4230.63,1,BUY_OR_CLOSE_SELL,0.10717399359005798,1124.7257532903368,1,4488.947541887801,4444.058066468923,4578.726492725557,-0.032746076583862305,-0.5663993954658508
59,4232.73,1,BUY_OR_CLOSE_SELL,-11.7542575329033,1112.9734957574335,0,0.0,0.0,0.0,-0.03344392776489258,-0.4706299304962158
60,4208.14,1,BUY_OR_CLOSE_SELL,-0.012,1112.4734957574335,1,4346.601572064943,4303.135556344293,4433.533603506242,-0.039200782775878906,-0.3781658411026001
61,4206.22,1,BUY_OR_CLOSE_SELL,-0.08305573664186948,1112.4734957574335,1,4346.601572064943,4303.135556344293,4433.533603506242,-0.032770395278930664,-0.3425193130970001
62,4208.69,1,BUY_OR_CLOSE_SELL,0.0021971589140677506,1112.4734957574335,1,4346.601572064943,4303.135556344293,4433.533603506242,-0.031157255172729492,-0.3379379212856293
63,4197.13,1,BUY_OR_CLOSE_SELL,-0.04337765684867091,1112.4734957574335,1,4346.601572064943,4303.135556344293,4433.533603506242,-0.03079402446746826,-0.34803545475006104
64,4189.05,1,BUY_OR_CLOSE_SELL,21.75746991514869,1134.2329656725822,0,0.0,0.0,0.0,-0.029247403144836426,-0.41422855854034424
65,4209.54,1,BUY_OR_CLOSE_SELL,-0.012,1133.7329656725822,1,4497.430201015595,4452.455899005439,4587.378805035907,-0.03379964828491211,-0.42429447174072266
66,4228.55,1,BUY_OR_CLOSE_SELL,-0.11423815450504293,1133.7329656725822,1,4497.430201015595,4452.455899005439,4587.378805035907,-0.027976512908935547,-0.46672290563583374
67,4283.28,1,BUY_OR_CLOSE_SELL,-0.054544955789443364,1133.7329656725822,1,4497.430201015595,4452.455899005439,4587.378805035907,-0.027553200721740723,-0.5336673855781555
68,4302.43,1,BUY_OR_CLOSE_SELL,0.030526223350651853,1133.7329656725822,1,4497.430201015595,4452.455899005439,4587.378805035907,-0.027474284172058105,-0.5974717736244202
69,4302.7,1,BUY_OR_CLOSE_SELL,22.18265931345164,1155.9176249860338,0,0.0,0.0,0.0,-0.027289152145385742,-0.6220537424087524
70,4303.8,1,BUY_OR_CLOSE_SELL,-0.012,1155.4176249860338,1,4588.064770923363,4542.184123214129,4679.82606634183,-0.03362452983856201,-0.538745641708374
71,4341.08,1,BUY_OR_CLOSE_SELL,0.08029438492315184,1155.4176249860338,1,4588.064770923363,4542.184123214129,4679.82606634183,-0.027946949005126953,-0.5462144017219543
72,4332.4,1,BUY_OR_CLOSE_SELL,0.06544898711754744,1155.4176249860338,1,4588.064770923363,4542.184123214129,4679.82606634183,-0.028257131576538086,-0.5384597778320312
73,4338.55,1,BUY_OR_CLOSE_SELL,0.015488798417672254,1155.4176249860338,1,4588.064770923363,4542.184123214129,4679.82606634183,-0.02901756763458252,-0.5153284072875977
74,4445.95,1,BUY_OR_CLOSE_SELL,0.20663252358657394,1155.4176249860338,1,4588.064770923363,4542.184123214129,4679.82606634183,-0.029314041137695312,-0.5030990839004517
75,4488.82,1,BUY_OR_CLOSE_SELL,22.616352499720602,1178.0359774857545,0,0.0,0.0,0.0,-0.029746651649475098,-0.48616278171539307
76,4479.64,1,BUY_OR_CLOSE_SELL,-0.012,1177.5359774857545,1,4836.798468181907,4788.430483500088,4933.534437545545,-0.03793990612030029,-0.3858092129230499
77,4495.35,1,BUY_OR_CLOSE_SELL,23.058719549715086,1200.5966970354696,0,0.0,0.0,0.0,-0.03213846683502197,-0.35968661308288574
78,4532.63,1,BUY_OR_CLOSE_SELL,-0.012,1200.0966970354696,1,4983.030615806858,4933.20030964879,5082.691228122995,-0.04281508922576904,-0.2525085210800171
79,4332.08,1,BUY_OR_CLOSE_SELL,0.07555336629245414,1200.0966970354696,1,4983.030615806858,4933.20030964879,5082.691228122995,-0.0361325740814209,-0.255783349275589
80,4346.51,1,BUY_OR_CLOSE_SELL,23.509933940709427,1223.608630976179,0,0.0,0.0,0.0,-0.034888505935668945,-0.22066378593444824
81,4315.09,1,BUY_OR_CLOSE_SELL,-0.012,1223.108630976179,1,5400.305554481568,5346.302498936752,5508.311665571199,-0.044785141944885254,-0.10700761526823044
82,4348.35,1,BUY_OR_CLOSE_SELL,-0.01234819320072065,1223.108630976179,1,5400.305554481568,5346.302498936752,5508.311665571199,-0.03908348083496094,-0.11153458803892136
83,4330.5,1,BUY_OR_CLOSE_SELL,-12.738086309761785,1210.3725446664173,0,0.0,0.0,0.0,-0.03931617736816406,-0.029546106234192848
84,4448.47,1,BUY_OR_CLOSE_SELL,-0.012,1209.8725446664173,1,4666.321924876427,4619.658705627663,4759.648363373955,-0.053410887718200684,0.0912255123257637
85,4497.34,1,BUY_OR_CLOSE_SELL,23.705450893328262,1233.5799955597456,0,0.0,0.0,0.0,-0.040244340896606445,0.11404571682214737
86,4453.04,1,BUY_OR_CLOSE_SELL,-0.012,1233.0799955597456,1,4963.712158400142,4914.07503681614,5062.986401568144,-0.04887187480926514,0.12344855815172195
87,4476.73,1,BUY_OR_CLOSE_SELL,-12.837799955597545,1220.244195604148,0,0.0,0.0,0.0,-0.03878509998321533,0.06982214003801346
88,4510.45,1,BUY_OR_CLOSE_SELL,-0.012,1219.744195604148,1,4961.262206342374,4911.64958427895,5060.487450469222,-0.0455777645111084,0.058447517454624176
89,4594.0,1,BUY_OR_CLOSE_SELL,23.90288391208295,1243.649079516231,0,0.0,0.0,0.0,-0.0344163179397583,-0.01514437235891819
90,4588.0,1,BUY_OR_CLOSE_SELL,-0.012,1243.149079516231,1,5023.579582268885,4973.343786446197,5124.051173914263,-0.04234170913696289,-0.04217793792486191
91,4620.83,1,BUY_OR_CLOSE_SELL,0.1349377920074741,1243.149079516231,1,5023.579582268885,4973.343786446197,5124.051173914263,-0.030115246772766113,-0.1661866009235382
92,4614.91,1,BUY_OR_CLOSE_SELL,-12.93849079516222,1230.2125887210689,0,0.0,0.0,0.0,-0.027817249298095703,-0.3001343011856079
93,4595.1,1,BUY_OR_CLOSE_SELL,-0.012,1229.7125887210689,1,5043.231238607008,4992.798926220938,5144.095863379148,-0.031185626983642578,-0.303093820810318
94,4671.02,1,BUY_OR_CLOSE_SELL,-12.80412588721077,1216.910462833858,0,0.0,0.0,0.0,-0.02602100372314453,-0.3463091254234314
95,4763.49,1,BUY_OR_CLOSE_SELL,-0.012,1216.410462833858,1,4877.785725971497,4829.007868711782,4975.341440490927,-0.032418012619018555,-0.273615300655365
96,4836.67,1,BUY_OR_CLOSE_SELL,23.836209256677122,1240.2486720905351,0,0.0,0.0,0.0,-0.025548696517944336,-0.31600049138069153
97,4936.75,1,BUY_OR_CLOSE_SELL,-0.012,1239.7486720905351,1,4999.403821439203,4949.409783224811,5099.391897867988,-0.03105020523071289,-0.2508314847946167
98,4982.91,1,BUY_OR_CLOSE_SELL,24.302973441810824,1264.0536455323459,0,0.0,0.0,0.0,-0.024849534034729004,-0.3080461621284485
99,5015.34,1,BUY_OR_CLOSE_SELL,-0.012,1263.5536455323459,1,5231.620354098445,5179.304150557461,5336.252761180414,-0.03045177459716797,-0.25550317764282227
100,5189.62,1,BUY_OR_CLOSE_SELL,-13.142536455323382,1250.4131090770225,0,0.0,0.0,0.0,-0.02476036548614502,-0.29393184185028076
101,5400.25,1,BUY_OR_CLOSE_SELL,-0.012,1249.9131090770225,1,5171.292881457631,5119.579952643055,5274.718739086784,-0.032343506813049316,-0.20651087164878845
102,5395.88,1,BUY_OR_CLOSE_SELL,0.03637844484852261,1249.9131090770225,1,5171.292881457631,5119.579952643055,5274.718739086784,-0.026654481887817383,-0.20041321218013763
103,4865.35,1,BUY_OR_CLOSE_SELL,24.506262181540578,1274.421371258563,0,0.0,0.0,0.0,-0.02610456943511963,-0.23113727569580078
104,4666.27,1,BUY_OR_CLOSE_SELL,-0.012,1273.921371258563,1,5327.547614465719,5274.272138321061,5434.098566755033,-0.03330028057098389,-0.1759776771068573
105,4939.33,1,BUY_OR_CLOSE_SELL,-13.246213712585746,1260.6771575459775,0,0.0,0.0,0.0,-0.02938556671142578,-0.2063540518283844
106,4963.6,1,BUY_OR_CLOSE_SELL,-0.012,1260.1771575459775,1,5135.999967299987,5084.639967626987,5238.7199666459865,-0.03841042518615723,-0.14957734942436218
107,4770.95,1,BUY_OR_CLOSE_SELL,-13.108771575459796,1247.0703859705177,0,0.0,0.0,0.0,-0.031075477600097656,-0.15852004289627075
108,4961.15,1,BUY_OR_CLOSE_SELL,-0.012,1246.5703859705177,1,5171.250009165192,5119.53750907354,5274.675009348496,-0.040210843086242676,-0.1447814404964447
109,5065.55,1,BUY_OR_CLOSE_SELL,-0.07861621650118271,1246.5703859705177,1,5171.250009165192,5119.53750907354,5274.675009348496,-0.03262603282928467,-0.19248776137828827
110,5023.47,1,BUY_OR_CLOSE_SELL,0.05014595822495541,1246.5703859705177,1,5171.250009165192,5119.53750907354,5274.675009348496,-0.031264305114746094,-0.23923923075199127
111,5078.96,1,BUY_OR_CLOSE_SELL,0.011731339929675092,1246.5703859705177,1,5171.250009165192,5119.53750907354,5274.675009348496,-0.03115689754486084,-0.27703291177749634
112,4920.32,1,BUY_OR_CLOSE_SELL,-12.972703859705232,1233.5996821108124,0,0.0,0.0,0.0,-0.031181812286376953,-0.3167473375797272
113,5043.11,1,BUY_OR_CLOSE_SELL,-0.012,1233.0996821108124,1,5019.300615679891,4969.107609523092,5119.686627993489,-0.03614366054534912,-0.31490635871887207
114,4992.37,1,BUY_OR_CLOSE_SELL,-0.03390665790134653,1233.0996821108124,1,5019.300615679891,4969.107609523092,5119.686627993489,-0.029596805572509766,-0.322284996509552
115,4877.7,1,BUY_OR_CLOSE_SELL,-0.03489627860326276,1233.0996821108124,1,5019.300615679891,4969.107609523092,5119.686627993489,-0.027843594551086426,-0.3819672465324402
116,4979.45,1,BUY_OR_CLOSE_SELL,-12.83799682110818,1220.2636852897042,0,0.0,0.0,0.0,-0.02770364284515381,-0.4129865765571594
117,4999.35,1,BUY_OR_CLOSE_SELL,-0.012,1219.7636852897042,1,4651.874859011782,4605.356110421664,4744.912356192018,-0.03274202346801758,-0.33563297986984253
118,5104.34,1,BUY_OR_CLOSE_SELL,-12.704636852897055,1207.0610484368071,0,0.0,0.0,0.0,-0.027388930320739746,-0.2845763564109802
119,5231.55,1,BUY_OR_CLOSE_SELL,-0.012,1206.5610484368071,1,4407.69610368294,4363.61914264611,4495.850025756598,-0.03268074989318848,-0.2245495617389679
120,5148.18,1,BUY_OR_CLOSE_SELL,0.1805466249041734,1206.5610484368071,1,4407.69610368294,4363.61914264611,4495.850025756598,-0.025760769844055176,-0.2683304250240326
121,5171.16,1,BUY_OR_CLOSE_SELL,23.639220968736087,1230.2022694055431,0,0.0,0.0,0.0,-0.02478480339050293,-0.3853220045566559
122,5187.26,1,BUY_OR_CLOSE_SELL,-0.012,1229.7022694055431,1,4380.091532678554,4336.290617351769,4467.693363332126,-0.03178715705871582,-0.3679714798927307
123,5277.9,1,BUY_OR_CLOSE_SELL,24.102045388111005,1253.806314793654,0,0.0,0.0,0.0,-0.0252457857131958,-0.45459896326065063
124,5327.42,1,BUY_OR_CLOSE_SELL,-0.012,1253.306314793654,1,4511.322643031954,4466.209416601634,4601.549095892593,-0.02979886531829834,-0.4771643280982971
125,5087.47,1,BUY_OR_CLOSE_SELL,24.574126295873132,1277.8824410895272,0,0.0,0.0,0.0,-0.02286827564239502,-0.5751795768737793
126,5135.92,1,BUY_OR_CLOSE_SELL,-0.012,1277.3824410895272,1,4758.852642901271,4711.264116472258,4854.029695759296,-0.027657628059387207,-0.5981490015983582
127,5077.39,1,BUY_OR_CLOSE_SELL,-13.280824410895283,1264.1036166786319,0,0.0,0.0,0.0,-0.02117180824279785,-0.6287486553192139
128,5171.12,1,BUY_OR_CLOSE_SELL,-0.012,1263.6036166786319,1,4676.484062243913,4629.719221621474,4770.013743488792,-0.026680827140808105,-0.5154446363449097
129,5139.56,1,BUY_OR_CLOSE_SELL,-0.07155663859778481,1263.6036166786319,1,4676.484062243913,4629.719221621474,4770.013743488792,-0.02066969871520996,-0.4830496609210968
130,5192.94,1,BUY_OR_CLOSE_SELL,0.07748697481445169,1263.6036166786319,1,4676.484062243913,4629.719221621474,4770.013743488792,-0.019882917404174805,-0.48913803696632385
131,5177.07,1,BUY_OR_CLOSE_SELL,0.11358026259774903,1263.6036166786319,1,4676.484062243913,4629.719221621474,4770.013743488792,-0.019989490509033203,-0.4591151177883148
132,5080.07,1,BUY_OR_CLOSE_SELL,0.23963567736352348,1263.6036166786319,1,4676.484062243913,4629.719221621474,4770.013743488792,-0.020447731018066406,-0.42820480465888977
133,5019.25,1,BUY_OR_CLOSE_SELL,0.1915431965596912,1263.6036166786319,1,4676.484062243913,4629.719221621474,4770.013743488792,-0.021052122116088867,-0.37746739387512207
134,5006.43,1,BUY_OR_CLOSE_SELL,0.1738781900035864,1263.6036166786319,1,4676.484062243913,4629.719221621474,4770.013743488792,-0.021795988082885742,-0.3197709918022156
135,5006.0,1,BUY_OR_CLOSE_SELL,24.780072333572758,1288.3856890122047,0,0.0,0.0,0.0,-0.022410154342651367,-0.2722027897834778
136,4818.81,1,BUY_OR_CLOSE_SELL,-0.012,1287.8856890122047,1,4791.229640464552,4743.317344059907,4887.054233273843,-0.027763962745666504,-0.24563303589820862
137,4651.73,1,BUY_OR_CLOSE_SELL,-0.00926269470983607,1287.8856890122047,1,4791.229640464552,4743.317344059907,4887.054233273843,-0.024281024932861328,-0.2051061987876892
138,4491.15,1,BUY_OR_CLOSE_SELL,0.1031451215616377,1287.8856890122047,1,4791.229640464552,4743.317344059907,4887.054233273843,-0.024379849433898926,-0.21669672429561615
139,4407.62,1,BUY_OR_CLOSE_SELL,0.07730715292082022,1287.8856890122047,1,4791.229640464552,4743.317344059907,4887.054233273843,-0.024925947189331055,-0.2330700159072876
140,4474.44,1,BUY_OR_CLOSE_SELL,-13.385856890122051,1274.5018321220825,0,0.0,0.0,0.0,-0.025453686714172363,-0.24525925517082214
141,4506.55,1,BUY_OR_CLOSE_SELL,-0.012,1274.0018321220825,1,4738.926977474207,4691.537707699465,4833.705517023691,-0.02993142604827881,-0.25972217321395874
142,4380.03,1,BUY_OR_CLOSE_SELL,-0.1233472653743025,1274.0018321220825,1,4738.926977474207,4691.537707699465,4833.705517023691,-0.02503335475921631,-0.23172836005687714
143,4492.99,1,BUY_OR_CLOSE_SELL,-0.08215499041678866,1274.0018321220825,1,4738.926977474207,4691.537707699465,4833.705517023691,-0.024895668029785156,-0.2853950262069702
144,4511.25,1,BUY_OR_CLOSE_SELL,-13.247018321220914,1260.7568138008617,0,0.0,0.0,0.0,-0.024986743927001953,-0.3340090215206146
145,4672.01,1,BUY_OR_CLOSE_SELL,-0.012,1260.2568138008617,1,4682.162448443772,4635.340823959334,4775.8056974126475,-0.03016817569732666,-0.37542933225631714
146,4758.76,1,BUY_OR_CLOSE_SELL,-13.109568138008683,1247.149245662853,0,0.0,0.0,0.0,-0.026232123374938965,-0.3357517719268799
147,4676.42,1,BUY_OR_CLOSE_SELL,-0.012,1246.649245662853,1,4544.22037835061,4498.778174567104,4635.104785917622,-0.030921339988708496,-0.34219467639923096
148,4676.42,1,BUY_OR_CLOSE_SELL,0.22374430617168667,1246.649245662853,1,4544.22037835061,4498.778174567104,4635.104785917622,-0.025226116180419922,-0.323608934879303
