step,price,action,action_name,reward,balance,position,entry_price,sl,tp,log_prob,value_estimate
21,4038.9,1,BUY_OR_CLOSE_SELL,0.07691043408133778,1046.0661239999997,1,3952.694848817022,3913.167900328852,4031.7487457933626,-0.36907243728637695,0.17189647257328033
22,3976.29,1,BUY_OR_CLOSE_SELL,0.06431730710611067,1046.0661239999997,1,3952.694848817022,3913.167900328852,4031.7487457933626,-0.3656296730041504,0.1730259358882904
23,4018.3,1,BUY_OR_CLOSE_SELL,0.12217352184076609,1046.0661239999997,1,3952.694848817022,3913.167900328852,4031.7487457933626,-0.36846399307250977,0.17169669270515442
24,4110.7,1,BUY_OR_CLOSE_SELL,20.42932248000005,1066.4974464799998,0,0.0,0.0,0.0,-0.357954740524292,0.17539510130882263
25,4142.31,1,BUY_OR_CLOSE_SELL,-0.012,1065.9974464799998,1,4126.738824998138,4085.4714367481565,4209.2736014981,-0.3608582019805908,0.17481869459152222
26,4208.58,1,BUY_OR_CLOSE_SELL,0.18368699728730306,1065.9974464799998,1,4126.738824998138,4085.4714367481565,4209.2736014981,-0.37018585205078125,0.17063462734222412
27,4326.18,1,BUY_OR_CLOSE_SELL,0.11336902302388949,1065.9974464799998,1,4126.738824998138,4085.4714367481565,4209.2736014981,-0.37745189666748047,0.167718768119812
28,4249.98,1,BUY_OR_CLOSE_SELL,-11.166974464799951,1054.8324720151998,0,0.0,0.0,0.0,-0.3904092311859131,0.16272947192192078
29,4356.5,1,BUY_OR_CLOSE_SELL,-0.012,1054.3324720151998,1,4044.7394542945017,4004.2920597515567,4125.634243380392,-0.3817732334136963,0.1665291041135788
30,4125.1,1,BUY_OR_CLOSE_SELL,0.0580011751459756,1054.3324720151998,1,4044.7394542945017,4004.2920597515567,4125.634243380392,-0.40819525718688965,0.15622401237487793
31,4094.07,1,BUY_OR_CLOSE_SELL,0.09392834826119231,1054.3324720151998,1,4044.7394542945017,4004.2920597515567,4125.634243380392,-0.40950918197631836,0.15571504831314087
32,4126.17,1,BUY_OR_CLOSE_SELL,0.0831998846936854,1054.3324720151998,1,4044.7394542945017,4004.2920597515567,4125.634243380392,-0.41918110847473145,0.15230484306812286
33,4112.1,1,BUY_OR_CLOSE_SELL,0.05292969150381902,1054.3324720151998,1,4044.7394542945017,4004.2920597515567,4125.634243380392,-0.42786359786987305,0.14924466609954834
34,3981.59,1,BUY_OR_CLOSE_SELL,20.594649440304075,1074.9291214555037,0,0.0,0.0,0.0,-0.4107820987701416,0.1551569402217865
35,3952.58,1,BUY_OR_CLOSE_SELL,-0.012,1074.4291214555037,1,4131.225001930619,4089.912751911313,4213.849501969232,-0.4072995185852051,0.15677160024642944
