step,price,action,action_name,reward,balance,position,entry_price,sl,tp,log_prob,value_estimate
64,4189.05,1,BUY_OR_CLOSE_SELL,22.4320096475006,1168.634492022524,0,0.0,0.0,0.0,-0.4927062392234802,0.023318761959671974
65,4209.54,1,BUY_OR_CLOSE_SELL,-0.012,1168.134492022524,1,4497.402611181522,4452.428585069707,4587.350663405153,-0.32868313789367676,0.011706838384270668
66,4228.55,1,BUY_OR_CLOSE_SELL,-0.11742048439255146,1168.134492022524,1,4497.402611181522,4452.428585069707,4587.350663405153,-0.4655361771583557,0.035995446145534515
67,4283.28,1,BUY_OR_CLOSE_SELL,-0.05606545871860469,1168.134492022524,1,4497.402611181522,4452.428585069707,4587.350663405153,-0.46505218744277954,0.03838473558425903
68,4302.43,1,BUY_OR_CLOSE_SELL,0.0315995598063054,1168.134492022524,1,4497.402611181522,4452.428585069707,4587.350663405153,-0.4779532551765442,0.047514744102954865
69,4302.7,1,BUY_OR_CLOSE_SELL,22.870689840450584,1191.0071818629747,0,0.0,0.0,0.0,-0.5354697108268738,0.05136340856552124
70,4303.8,1,BUY_OR_CLOSE_SELL,-0.012,1190.5071818629747,1,4588.092955575198,4542.212026019446,4679.854814686702,-0.3124980330467224,0.007968077436089516
71,4341.08,1,BUY_OR_CLOSE_SELL,0.08279441166455608,1190.5071818629747,1,4588.092955575198,4542.212026019446,4679.854814686702,-0.5635616779327393,0.04173533618450165
72,4332.4,1,BUY_OR_CLOSE_SELL,0.06745718513170945,1190.5071818629747,1,4588.092955575198,4542.212026019446,4679.854814686702,-0.5654481649398804,0.039060257375240326
73,4338.55,1,BUY_OR_CLOSE_SELL,0.015874483896231174,1190.5071818629747,1,4588.092955575198,4542.212026019446,4679.854814686702,-0.5409577488899231,0.03278062492609024
74,4445.95,1,BUY_OR_CLOSE_SELL,0.21305569043592498,1190.5071818629747,1,4588.092955575198,4542.212026019446,4679.854814686702,-0.6218484044075012,0.03414972126483917
75,4488.82,1,BUY_OR_CLOSE_SELL,23.318143637259563,1213.8273255002343,0,0.0,0.0,0.0,-0.7344376444816589,0.03984057903289795
76,4479.64,1,BUY_OR_CLOSE_SELL,-0.012,1213.3273255002343,1,4836.7334411745815,4788.366106762835,4933.4681099980735,-0.2789595127105713,-0.004360532388091087
77,4495.35,2,SELL_OR_CLOSE_BUY,23.774546510004793,1237.1038720102392,0,0.0,0.0,0.0,-0.7199784517288208,0.025814322754740715
78,4532.63,1,BUY_OR_CLOSE_SELL,-0.012,1236.6038720102392,1,4983.04991956978,4933.219420374083,5082.710917961176,-0.2821763753890991,-0.017736120149493217
79,4332.08,2,SELL_OR_CLOSE_BUY,7.4753336586927155,1244.091205668932,0,0.0,0.0,0.0,-0.6522327661514282,0.018210122361779213
80,4346.51,1,BUY_OR_CLOSE_SELL,-0.012,1243.591205668932,1,5189.74185035832,5137.844431854737,5293.536687365487,-0.2911660075187683,-0.023063896223902702
81,4315.09,2,SELL_OR_CLOSE_BUY,24.37982411337861,1267.9730297823105,0,0.0,0.0,0.0,-0.5605422258377075,0.024167301133275032
82,4348.35,1,BUY_OR_CLOSE_SELL,-0.012,1267.4730297823105,1,5396.002048885201,5342.0420283963485,5503.922089862905,-0.3170061707496643,-0.03232189267873764
83,4330.5,1,BUY_OR_CLOSE_SELL,-13.181730297823112,1254.2932994844873,0,0.0,0.0,0.0,-0.526358425617218,0.015715571120381355
84,4448.47,1,BUY_OR_CLOSE_SELL,-0.012,1253.7932994844873,1,4666.408486271215,4619.744401408503,4759.7366559966395,-0.27364933490753174,0.06785093992948532
85,4497.34,1,BUY_OR_CLOSE_SELL,24.583865989689727,1278.379165474177,0,0.0,0.0,0.0,-0.5367485880851746,-0.004747284576296806
86,4453.04,1,BUY_OR_CLOSE_SELL,-0.012,1277.879165474177,1,4963.7183921868755,4914.081208265006,5062.992760030613,-0.2928246855735779,0.03680594265460968
87,4476.73,1,BUY_OR_CLOSE_SELL,-13.28579165474186,1264.595373819435,0,0.0,0.0,0.0,-0.4528023600578308,-0.010295486077666283
88,4510.45,1,BUY_OR_CLOSE_SELL,-0.012,1264.095373819435,1,4961.225621348288,4911.613365134805,5060.450133775254,-0.2893006205558777,0.040999263525009155
89,4594.0,1,BUY_OR_CLOSE_SELL,24.789907476388688,1288.8872812958236,0,0.0,0.0,0.0,-0.49947303533554077,0.028325358405709267
90,4588.0,1,BUY_OR_CLOSE_SELL,-0.012,1288.3872812958236,1,5023.610789593383,4973.374681697449,5124.0830053852505,-0.2885524034500122,0.03290141373872757
91,4620.83,1,BUY_OR_CLOSE_SELL,0.13978817359851015,1288.3872812958236,1,5023.610789593383,4973.374681697449,5124.0830053852505,-0.4718138575553894,0.04705749452114105
92,4614.91,1,BUY_OR_CLOSE_SELL,-13.390872812958245,1274.9984084828654,0,0.0,0.0,0.0,-0.441031277179718,0.04294928163290024
93,4595.1,1,BUY_OR_CLOSE_SELL,-0.012,1274.4984084828654,1,5043.168337940436,4992.736654561031,5144.031704699245,-0.3426100015640259,0.022691713646054268
94,4671.02,1,BUY_OR_CLOSE_SELL,-13.251984084828717,1261.2484243980368,0,0.0,0.0,0.0,-0.43645817041397095,0.04733838886022568
95,4763.49,1,BUY_OR_CLOSE_SELL,-0.012,1260.7484243980368,1,4877.787214921884,4829.009342772665,4975.342959220322,-0.3192206025123596,0.04999624192714691
96,4836.67,1,BUY_OR_CLOSE_SELL,24.72296848796087,1285.4733928859978,0,0.0,0.0,0.0,-0.43943578004837036,0.0442357063293457
97,4936.75,1,BUY_OR_CLOSE_SELL,-0.012,1284.9733928859978,1,4999.484089445551,4949.489248551095,5099.473771234462,-0.32180267572402954,0.027640918269753456
98,4982.91,1,BUY_OR_CLOSE_SELL,25.20746785772,1310.1828607437178,0,0.0,0.0,0.0,-0.46376973390579224,0.060250118374824524
99,5015.34,1,BUY_OR_CLOSE_SELL,-0.012,1309.6828607437178,1,5231.62648013992,5179.310215338521,5336.259009742718,-0.3232131600379944,0.01639268733561039
100,5189.62,1,BUY_OR_CLOSE_SELL,-13.603828607437249,1296.0810321362806,0,0.0,0.0,0.0,-0.4644646644592285,0.06619392335414886
101,5400.25,1,BUY_OR_CLOSE_SELL,-0.012,1295.5810321362806,1,5171.258452303391,5119.545867780357,5274.683621349459,-0.3052632212638855,0.022863561287522316
102,5395.88,1,BUY_OR_CLOSE_SELL,0.03783280697409988,1295.5810321362806,1,5171.258452303391,5119.545867780357,5274.683621349459,-0.4861294627189636,0.054377660155296326
103,4865.35,1,BUY_OR_CLOSE_SELL,25.41962064272561,1321.0026527790062,0,0.0,0.0,0.0,-0.5311945676803589,0.07878150045871735
104,4666.27,1,BUY_OR_CLOSE_SELL,-0.012,1320.5026527790062,1,5327.503846569514,5274.228808103819,5434.053923500905,-0.2995017170906067,0.0036936048418283463
105,4939.33,1,BUY_OR_CLOSE_SELL,-13.712026527790181,1306.792626251216,0,0.0,0.0,0.0,-0.43205052614212036,0.03215421736240387
106,4963.6,1,BUY_OR_CLOSE_SELL,-0.012,1306.292626251216,1,5136.012137572206,5084.652016196484,5238.7323803236495,-0.28222620487213135,0.010194750502705574
107,4770.95,1,BUY_OR_CLOSE_SELL,-13.569926262512139,1292.7246999887038,0,0.0,0.0,0.0,-0.43336421251296997,0.0252752173691988
108,4961.15,1,BUY_OR_CLOSE_SELL,-0.012,1292.2246999887038,1,5171.188230177458,5119.476347875683,5274.611994781007,-0.26821404695510864,0.015992367640137672
109,5065.55,1,BUY_OR_CLOSE_SELL,-0.08129894718874253,1292.2246999887038,1,5171.188230177458,5119.476347875683,5274.611994781007,-0.42789512872695923,0.03589855134487152
110,5023.47,1,BUY_OR_CLOSE_SELL,0.05215519553888755,1292.2246999887038,1,5171.188230177458,5119.476347875683,5274.611994781007,-0.4429146647453308,0.042846426367759705
111,5078.96,1,BUY_OR_CLOSE_SELL,0.012558185698314671,1292.2246999887038,1,5171.188230177458,5119.476347875683,5274.611994781007,-0.43664050102233887,0.04324804246425629
112,4920.32,1,BUY_OR_CLOSE_SELL,-13.429246999887019,1278.7974529888168,0,0.0,0.0,0.0,-0.41186749935150146,0.039060235023498535
113,5043.11,1,BUY_OR_CLOSE_SELL,-0.012,1278.2974529888168,1,5019.317884562774,4969.124705717147,5119.70424225403,-0.2897682785987854,0.020401636138558388
114,4992.37,1,BUY_OR_CLOSE_SELL,-0.03498904987947089,1278.2974529888168,1,5019.317884562774,4969.124705717147,5119.70424225403,-0.40665870904922485,0.04004186391830444
115,4877.7,1,BUY_OR_CLOSE_SELL,-0.03620443250149624,1278.2974529888168,1,5019.317884562774,4969.124705717147,5119.70424225403,-0.4102838635444641,0.04269368201494217
116,4979.45,1,BUY_OR_CLOSE_SELL,-13.289974529888156,1265.0094784589287,0,0.0,0.0,0.0,-0.41497325897216797,0.04055327922105789
117,4999.35,1,BUY_OR_CLOSE_SELL,-0.012,1264.5094784589287,1,4651.8540201070255,4605.335479905955,4744.891100509166,-0.34737610816955566,0.04294653236865997
118,5104.34,1,BUY_OR_CLOSE_SELL,-13.152094784589275,1251.3593836743394,0,0.0,0.0,0.0,-0.47371816635131836,0.03379559516906738
119,5231.55,1,BUY_OR_CLOSE_SELL,-0.012,1250.8593836743394,1,4407.6826752933375,4363.605848540404,4495.836328799204,-0.38759809732437134,0.0429094135761261
120,5148.18,1,BUY_OR_CLOSE_SELL,0.1872176012624705,1250.8593836743394,1,4407.6826752933375,4363.605848540404,4495.836328799204,-0.5121917128562927,0.03594345599412918
121,5171.16,1,BUY_OR_CLOSE_SELL,24.52518767348678,1275.3865713478262,0,0.0,0.0,0.0,-0.5327739715576172,0.03969983011484146
122,5187.26,1,BUY_OR_CLOSE_SELL,-0.012,1274.8865713478262,1,4380.110775300003,4336.309667547003,4467.712990806003,-0.4296534061431885,0.037703774869441986
123,5277.9,1,BUY_OR_CLOSE_SELL,25.005731426956505,1299.8943027747828,0,0.0,0.0,0.0,-0.5586397051811218,0.032899342477321625
124,5327.42,1,BUY_OR_CLOSE_SELL,-0.012,1299.3943027747828,1,4511.354284794488,4466.2407419465435,4601.581370490378,-0.454906702041626,0.023511255159974098
125,5087.47,1,BUY_OR_CLOSE_SELL,25.495886055495554,1324.8921888302784,0,0.0,0.0,0.0,-0.5993754267692566,0.04494910687208176
126,5135.92,1,BUY_OR_CLOSE_SELL,-0.012,1324.3921888302784,1,4758.86049566701,4711.27189071034,4854.03770558035,-0.5022357106208801,-0.0015171151608228683
127,5077.39,1,BUY_OR_CLOSE_SELL,-13.750921888302695,1310.6432669419758,0,0.0,0.0,0.0,-0.577072024345398,0.04899544268846512
128,5171.12,1,BUY_OR_CLOSE_SELL,-0.012,1310.1432669419758,1,4676.495874395584,4629.7309156516285,4770.025791883496,-0.4571051001548767,-0.0025342758744955063
129,5139.56,1,BUY_OR_CLOSE_SELL,-0.07415968708220261,1310.1432669419758,1,4676.495874395584,4629.7309156516285,4770.025791883496,-0.5134912133216858,0.030938217416405678
130,5192.94,1,BUY_OR_CLOSE_SELL,0.08036248276941856,1310.1432669419758,1,4676.495874395584,4629.7309156516285,4770.025791883496,-0.4890361428260803,0.0250131506472826
131,5177.07,1,BUY_OR_CLOSE_SELL,0.11787033466459552,1310.1432669419758,1,4676.495874395584,4629.7309156516285,4770.025791883496,-0.4705474376678467,0.019254500046372414
132,5080.07,1,BUY_OR_CLOSE_SELL,0.24867253226848512,1310.1432669419758,1,4676.495874395584,4629.7309156516285,4770.025791883496,-0.46501094102859497,0.01390436477959156
133,5019.25,1,BUY_OR_CLOSE_SELL,0.19874186218359494,1310.1432669419758,1,4676.495874395584,4629.7309156516285,4770.025791883496,-0.45795321464538574,0.006153197959065437
134,5006.43,1,BUY_OR_CLOSE_SELL,0.18043226112127123,1310.1432669419758,1,4676.495874395584,4629.7309156516285,4770.025791883496,-0.4585353136062622,0.0002973545342683792
135,5006.0,1,BUY_OR_CLOSE_SELL,25.710865338839586,1335.8561322808152,0,0.0,0.0,0.0,-0.4881039261817932,0.0030584950000047684
136,4818.81,1,BUY_OR_CLOSE_SELL,-0.012,1335.3561322808152,1,4791.239883212662,4743.327484380535,4887.064680876915,-0.3454214334487915,-0.020980482921004295
137,4651.73,1,BUY_OR_CLOSE_SELL,-0.00969530283731285,1335.3561322808152,1,4791.239883212662,4743.327484380535,4887.064680876915,-0.4775184988975525,-0.0033489372581243515
138,4491.15,1,BUY_OR_CLOSE_SELL,0.10708498008395548,1335.3561322808152,1,4791.239883212662,4743.327484380535,4887.064680876915,-0.49177759885787964,0.004662053659558296
139,4407.62,1,BUY_OR_CLOSE_SELL,0.08021886661581555,1335.3561322808152,1,4791.239883212662,4743.327484380535,4887.064680876915,-0.4860537052154541,0.004636088386178017
140,4474.44,1,BUY_OR_CLOSE_SELL,-13.860561322808291,1321.497570958007,0,0.0,0.0,0.0,-0.458951473236084,-0.002245655283331871
141,4506.55,1,BUY_OR_CLOSE_SELL,-0.012,1320.997570958007,1,4738.871152577881,4691.482441052102,4833.648575629439,-0.3518550992012024,-0.019319353625178337
142,4380.03,1,BUY_OR_CLOSE_SELL,-0.12765629089474928,1320.997570958007,1,4738.871152577881,4691.482441052102,4833.648575629439,-0.451862096786499,0.0010223258286714554
143,4492.99,1,BUY_OR_CLOSE_SELL,-0.084830105657502,1320.997570958007,1,4738.871152577881,4691.482441052102,4833.648575629439,-0.4392459988594055,-0.000831877812743187
144,4511.25,1,BUY_OR_CLOSE_SELL,-13.716975709579982,1307.282595248427,0,0.0,0.0,0.0,-0.4338451027870178,-0.0007126461714506149
145,4672.01,1,BUY_OR_CLOSE_SELL,-0.012,1306.782595248427,1,4682.23144888629,4635.409134397428,4775.876077864016,-0.32703346014022827,-0.0206568893045187
146,4758.76,1,BUY_OR_CLOSE_SELL,-13.57482595248416,1293.2097692959428,0,0.0,0.0,0.0,-0.41803306341171265,-0.0009799730032682419
147,4676.42,1,BUY_OR_CLOSE_SELL,-0.012,1292.7097692959428,1,4544.251165110153,4498.808653459051,4635.136188412356,-0.3527759313583374,-0.0033641215413808823
148,4676.42,1,BUY_OR_CLOSE_SELL,0.23215519825967856,1292.7097692959428,1,4544.251165110153,4498.808653459051,4635.136188412356,-0.4322541356086731,0.0028503481298685074
